"字段1","字段2_文本","字段2_链接","字段3_文本","字段3_链接","字段4","时间","字段5","时间1"
"2139","有用","javascript:;","Ada Wang","https://www.douban.com/people/adakenndy/","看过","2018-12-07","建议JL电影所有负责人全体跪着看完海王自我反省写1000字检讨！ 👍温导亲自示范教如何拿1.6亿拍出3亿的史诗效果。如果女侠拯救了DC，那温导海王就是惊艳了DCEU！谨代表所有漫改粉公车上书强烈要求华纳令温子仁掌舵DC宇宙！和以往所有的超级英雄电影都不同，仰拍俯拍长镜头用到炉火纯青，总结就是气势恢宏，格局庞大。华纳DC定律：动画电影拍的一般的，真人电影都不错。视觉效果星球大战+阿凡达+哥斯拉，无需再多赘述赞美之语，海王亚瑟举起波赛冬三叉戟那一刻正式象征着DC继诺兰蝙蝠侠三部曲之后再次崛起势不可挡！再拍第二个BVS和对路人不友好DCEU就是死路一条！DC宇宙需要多元化发展而不是抱残守缺死守一角！先在竞争激烈的市场活下去，再探讨人性，顺序不能乱！",
"2176","有用","javascript:;","AZWayne","https://www.douban.com/people/60307113/","看过","2018-12-07","马王没能统一的七国终于在变身海王后统一七海了。",
"1567","有用","javascript:;","木卫二","https://www.douban.com/people/MovieL/","看过","2018-12-07","一出爽片，告诉D家还是别玩深沉，适当鸡汤、疯狂爆米花，这不就挺好。放几个微博号，拔高至电影史，完全不必——太像一堆水炮。电影算好看啦，问题有超级英雄的自身软肋，像除了不想当海王，就没有性格毛病了。温子仁花大气力构筑的不同场景，确实花哨诡奇，但始终难以统一，比如那段跑酷的必要性，比如两次大场面，全部靠鱼海对决，看多了还是一个样。角色参与感太弱，尽管虾兵蟹将死那么多，who cares。一致叫好的海沟族，是照恐怖片的惊骇拍法，私货刺激，构思清奇（却还是解决不了我的困惑：主人公在海里像鱼雷速度，坐人类小船飘啊摇的干嘛）。至于夺王位的故事，全部是抡叉撸铁的蛮力角斗，打不死不说，挂个彩都好难。最后，那位苍蝇头反派，真的不是用来搞笑吗",
"1929","有用","javascript:;","蜕变","https://www.douban.com/people/115812153/","看过","2018-12-07","画面很美，剧情好无聊啊，好想睡觉💤！",
"1524","有用","javascript:;","正义B胜","https://www.douban.com/people/imoviekobe/","看过","2018-12-07","太傻了，太傻了，真的太傻了。DC拍来拍去，依然只知道毁东西。你告诉我：水下战斗和超人砸楼，有啥区别？？？海王完全是个纸片人设，毫无辨识度。没错，选个好的IMAX厅，是能爽到，但依然，太傻了，太傻了，真的太傻了。",
"1532","有用","javascript:;","貳貳叁","https://www.douban.com/people/38831791/","看过","2018-12-07","也别问DC粉儿了，就问你们刚从影院出来的，咱海王硬不硬？！咱海王猛不猛？！温子仁还拍下一集要不要？！！",
"1141","有用","javascript:;","二十二岛主","https://www.douban.com/people/48369193/","看过","2018-12-07","没有一些人吹的那么高，但足够精彩。温子仁没疯，他只是太会讲故事，太会知道如何调动观众的肾上腺素，无论是以前拍恐怖片、动作片，还是这次拍超级英雄片，什么时候该打斗，什么时候该落寞，什么时候该摆pose，什么时候该接吻，什么时候该逗比，他在这些已经程式化的东西中加入了自己的天马行空，于是我们跟随着海王和湄拉的脚步上天入地下海，从一个夺位权谋片生生变成了热血冒险片。不得不说这部的特效确实是目前能想到的最顶级的展现，各种奇观应有尽有。而海王的成长，也是战胜自卑接受使命的过程，甚至有几分东方武侠的风韵。只可惜故事本身太过套路，确实乏善可陈，只能以特效和热血来弥补了。",
"1051","有用","javascript:;","瓦力","https://www.douban.com/people/cyrus_wong/","看过","2018-12-04","还行，没吹得那么好，有点像强化娱乐性的海底版《黑豹》...故事线极其简单，打戏遍布扩成了143分钟的篇幅，对路人非常友好，不过这类过度炫目眼花缭乱的特效已经越看越麻木，什么海底《阿凡达》吹太过了，坐等《阿凡达2》的潘多拉海底世界吊打吧。7/10",
"1068","有用","javascript:;","小戴","https://www.douban.com/people/3489632/","看过","2018-12-07","咸水族的那个帝王蟹，好像很好吃的样子！",
"888","有用","javascript:;","Mr. Infamous","https://www.douban.com/people/misterinfamous/","看过","2018-12-04","大型海底捞现场，建议带一双筷子去看，毕竟海王他们都备了叉子。超爱的任达华和徐锦江演两父子，港片一代江湖。基德曼又美又帅，为了视觉平衡，抱谁都拍半身为妙，身为仙女级吃货，143分钟只吃一条金鱼。大多角色都有村炮亮相瞬间，长发角色能多甩两回。好些场景很棒，每一个鸡皮疙瘩都是物证。不知为什么海盗可以给自己做盔甲，但他分不清蝠鲼跟苍蝇。湄拉最后一句台词，非常欢乐今宵。不归迪士尼管，却给匹诺曹打了不少广告。看片前要做好放水蓄洪两手准备，不然他们进海出海时那种马桶抽水声会让你灵魂震颤。请欣赏权力的游戏＋海底总动员＋小美人鱼＋哪吒闹海＋星际迷航＋星球大战＋加勒比海盗＋斯巴达克斯＋妈妈咪呀＋罗拉快跑＋猜火车＋哥斯拉＋阿凡达＋侏罗纪世界＋驯龙高手+新白娘子传奇……可以的话就去看IMAX吧。",
"913","有用","javascript:;","rune1121","https://www.douban.com/people/41036146/","看过","2018-12-07","又翻身，dc的票房一直很好，好不好，自杀小队一亿多投资没国内市场近8亿刀票房，神奇女侠都是北美年度票房第二了，bvs也狂收近9亿刀票房，还要翻身。而且那是dc第一阶段，去看看当年惨烈的漫威第一阶段，就是今天，蚁人 奇异博士之流也就6亿左右票房，怎么没人喊仆街。所以别等了，有色眼镜一带加个双重标准，杠精找茬模式狂开，dc永远仆街，当然还要此地无银的说什么我是dc粉，对dc要求低之类巴拉巴拉，家仇国恨的，说实话真不像dc粉，倒是像漫威股东，何苦呢，到最后影响的是自己观影感受，可惜了好电影",
"748","有用","javascript:;","萨库拉","https://www.douban.com/people/iisakura/","看过","2018-12-07","一锅无聊的大杂烩。换汤不换药的故事，艳丽廉价的农家乐审美，以及徐锦江演超级英雄真的很难让人投入哎。",
"709","有用","javascript:;","乌鸦火堂","https://www.douban.com/people/dreamfox/","看过","2018-12-04","DC电影目前最佳，肌肉男就适合走中二路线，傻大个+毒舌美女的配置超赞，海后真美。雷神的世界体系+黑豹的故事，海王弟不如洛基萌，剧情比较无聊。温子仁也明白，所以动不动就用音效震你一跳，气氛张力是他的长项，海沟族那段好似恐怖片。特效炸裂，水下星战+指环王，奇观浩瀚，意大利跑酷最帅、结尾海怪大战年度最炫。PS，海王没变沙僧却成了孙悟空，龙宫寻宝，把三叉戟当金箍棒用。穿上盔甲就是玉米侠，或者海王金樽。单彩蛋",
"713","有用","javascript:;","楠说与延李","https://www.douban.com/people/133824715/","看过","2018-12-07","我收回妇联3的五颗星，文艺片才不分高下，商业片只争第一，今年第一，海王。瓦坎达野人方阵在海马禁军和克总触手、闸蟹狂战士面前没有一丁点排面，没有！泰坦星战士用虫海丧尸战术和铁人三项杀敌？多发展几万年全转基因紫薯去了？你打嘛呢弟弟？打不来架就不要打。啥叫格局，海王振臂一呼，诸天鱼虾蟹卒，听我号令，天不生我阿Q曼，DC万古如长夜，封狼烟，点海马禁军千骑，撒孜然百缕，随我先斩MCU后军贼首，得胜归来，共饮索尔神血，赏汝千杯！杀杀杀！DC干死漫威，亚特兰蒂斯万岁万岁万万岁！",
"544","有用","javascript:;","法兰西胶片","https://www.douban.com/people/flxjp/","看过","2018-11-27","温子仁完全疯了，主要是华纳也疯了。大概排序是这样的：新全面回忆→海底总动员1→猎杀潜航U571→龙虎门→2012→角斗士→夺宝奇兵1→速激5→指环王1→异形2→星际迷航3→侏罗纪公园3→星战前传2&3→诸神之怒，还有贯穿始终的70年代特摄美学，吓得威廉·达福都不敢放肆表演了。怎么说呢，所有港片迷也都得跪下，这是《封神传奇》膨胀一百倍后的样子。从电影主义出发是两颗星，但我会像喜欢《封神传奇》一样喜欢这部电影。",
"482","有用","javascript:;","大瘦瘦","https://www.douban.com/people/shoushouan/","看过","2018-12-07","看了个午夜场，太尴尬了：海王登场，集体鼓掌；海王被击败逃跑，集体鼓掌；海王跳飞机，集体鼓掌；海王打败蝠鲼，集体鼓掌；海王他妈出现，集体鼓掌；海王拿到三叉戟，集体鼓掌；海王初吻，集体鼓掌；海王称王，集体鼓掌；温子仁字幕出现，集体鼓掌；彩蛋播完，集体鼓掌；全片播完，集体鼓掌……合算我是大晚上看了场海王演唱会啊！PS:虽然从头打到尾，权力游戏阿凡达星际战舰指环王星战共冶一炉，但最好看的一场打斗戏却是在西西里陆地，你说有多尴尬？",
"532","有用","javascript:;","awert","https://www.douban.com/people/164770665/","看过","2018-12-07","海王可能要被微博营销号给奶死了。。。",
"439","有用","javascript:;","大奇特(Grinch)","https://www.douban.com/people/grinch/","看过","2018-12-07","场面宏大，视觉轰炸，剧情就真的很水啦～～～～像心电图，一会儿指环王，一会儿星战，一会儿跑酷，一会儿哪吒闹海，一会儿龙宫借宝，一会儿哥斯拉。",
"416","有用","javascript:;","frozenmoon","https://www.douban.com/people/1233038/","看过","2018-12-10","实在太难看了，我真是受不了这种题材。我坐在影院里都开始有哲学疑问了，我这么大岁数，去看这个干什么？这帮演员这么大岁数，演这个干什么？到最后那一幕，海神都耍起金箍棒了我的天啊。",
"486","有用","javascript:;","一口吃掉小蛋糕","https://www.douban.com/people/cheesecakehouse/","看过","2018-12-06","观影的时候被没收了手机，反而获得了极致的观影体验，建议推广。第一次在影院有了在海底的压迫感，这种体验即使在海洋馆都没有的，但是温子仁做到了。亚特兰蒂斯这种看似沉闷的题材，也拍的很现代很诙谐，并不黑暗。父辈的爱情太美好了，妮可基德曼美到犯规！这个人是妖精吗？为什么不会老呢？海王总会让我想到雷神，一样的无脑大块头，不过海王要成熟一丢丢。观影过程中总忍不住吐槽，如果有弹幕一定非常精彩了，骑海马打仗，把水母做成衣服，科维长得像猴子就算了，还教海王把三叉戟耍成金箍棒，真的不是孙悟空吗？另外，三叉戟的本质就是个WiFi吧？有了之后信号突然就畅通了……",
"413","有用","javascript:;","近似无限透明的蓝色","https://www.douban.com/people/marco_0708/","看过","2018-12-07","海底世界的美轮美奂与人物塑造的平庸，是最大的两极。逗贱耍萌已成为近年超级英雄取悦大众的标配，跟风无法让海王自卑又略带玩世不恭的个性立体，你感受不到他对人类、亚特兰蒂斯臣民、海洋生物有任何的情感，他只是一个为满足导演私欲纯在的玩具，急于炫技元素太多，让整部电影的风格变得异常不舒服。那句“今天以战争开始，却以欢乐结束”的台词令人恨不得抽她两个耳光。观影后集体鼓掌的，估计和前任3哭晕在座位要打120的是同一批人。",
